,id,amount_tsh,gps_height,region_code,district_code,population,public_meeting,permit,construction_year,extraction_type_class,management_group,payment_type,quality_group,quantity_group,source_class,waterpoint_type_group,status_group
25663,18538,300.0,363,5,4,600,1,1,2007,2,0,6,0,1,0,1,2
43518,20154,0.0,885,10,5,250,1,0,1983,0,0,4,0,1,1,0,2
52263,33122,0.0,-23,7,3,145,1,0,1970,4,0,1,1,2,0,2,0
34024,14959,0.0,1057,3,1,1,1,1,2003,0,2,6,0,1,0,0,0
24129,30486,0.0,2,6,4,150,1,0,2005,3,0,1,0,3,0,2,0
10567,70735,1000.0,945,10,2,402,1,1,1977,0,0,6,0,2,1,0,0
55565,40743,0.0,1152,13,3,250,1,0,1981,4,0,1,0,0,0,0,0
932,40750,0.0,1864,4,1,1,1,1,1985,3,0,1,0,0,0,2,0
3717,71609,0.0,1223,20,4,350,1,0,1985,2,0,3,1,0,0,1,0
13684,5307,0.0,1063,2,7,350,1,1,1963,0,0,3,0,1,0,0,2
35694,14077,1000.0,980,10,5,750,1,1,1991,0,0,0,0,3,1,0,2
52809,29643,0.0,1141,15,1,500,0,1,2008,0,2,1,0,0,0,0,0
7719,35078,0.0,822,16,4,4523,0,1,1985,3,1,1,0,2,1,0,0
56771,73381,0.0,0,18,1,678,1,1,2005,0,0,0,0,0,0,0,2
26268,67562,750.0,1286,16,2,520,1,1,2010,0,0,6,0,0,1,0,2
42715,8380,0.0,1604,4,1,1,1,1,1985,0,0,1,0,0,0,0,0
48058,55166,0.0,0,17,3,433,1,1,1991,3,3,1,0,3,1,0,2
24587,53189,5.0,1152,3,5,20,1,1,1999,0,0,2,0,0,0,0,2
47525,50753,0.0,0,14,3,737,1,1,2006,3,0,3,0,0,0,2,0
1470,12928,0.0,1013,3,1,1,1,1,2003,0,2,6,0,1,0,0,2
24740,5630,0.0,1366,21,5,1,1,0,2006,1,0,1,0,1,0,0,0
39007,38309,0.0,0,18,2,657,1,1,2000,0,0,1,0,1,1,0,1
53896,64328,0.0,0,18,8,739,1,1,1999,2,0,6,0,1,0,1,2
29815,38719,0.0,0,1,5,590,1,0,2001,4,2,2,0,1,0,0,2
32439,14383,0.0,396,5,4,700,1,1,1998,2,0,1,0,0,0,1,2
8661,44429,0.0,0,18,4,290,1,1,1990,0,0,1,0,0,0,3,2
9732,29924,50.0,1802,15,4,4530,0,0,1984,2,1,2,0,2,0,1,0
50157,42018,0.0,1369,20,6,650,1,0,1991,3,0,1,0,0,0,2,0
44140,57414,0.0,1196,16,1,120,1,0,2010,0,0,3,0,3,0,0,0
51133,44444,0.0,101,6,2,1,1,1,2008,4,0,1,0,0,0,0,0
40072,29714,0.0,0,19,4,491,1,1,2006,2,0,1,0,0,0,1,2
13289,20413,0.0,1448,3,1,1,1,1,2008,0,2,6,0,0,0,0,0
15107,5892,0.0,998,10,2,721,1,1,2009,0,0,1,0,0,1,0,2
41137,37671,50.0,970,2,2,500,1,1,2007,1,2,2,0,1,0,2,2
32986,42905,0.0,1319,16,1,500,1,0,2006,0,0,3,0,1,1,0,1
51600,17345,0.0,872,10,5,200,1,1,1983,0,1,4,0,3,1,0,2
26449,64411,0.0,0,18,1,614,1,1,1998,3,0,1,0,0,0,3,2
29100,2773,30.0,1533,2,2,100,1,1,2010,1,0,2,0,0,0,0,2
38879,42505,200.0,335,5,4,1,1,1,1995,2,0,6,1,0,0,1,1
15316,64373,100.0,304,80,53,1200,1,1,2007,1,0,2,1,1,0,0,2
27483,6626,0.0,1695,2,6,6000,1,1,1979,0,0,4,0,1,1,4,2
52341,44293,0.0,463,10,1,1,0,0,1999,3,0,1,0,0,0,1,0
641,11087,200.0,2501,11,3,798,1,0,2008,0,0,6,0,0,0,0,2
58157,34,0.0,0,17,3,474,1,1,1989,3,2,3,0,1,0,2,0
45949,59876,0.0,0,12,4,352,1,0,2008,0,0,1,0,0,0,0,2
26139,38390,0.0,0,14,1,689,1,0,2008,2,0,4,0,0,0,1,2
53751,42640,0.0,0,1,1,535,1,0,1988,0,0,1,0,0,0,0,0
52407,69698,0.0,0,17,1,304,1,0,1996,2,3,3,1,0,0,1,1
31411,27027,0.0,220,9,4,250,1,1,1982,1,0,1,0,2,0,0,0
26871,55777,0.0,2009,11,3,366,0,0,1985,0,0,1,0,0,0,0,2
4982,5452,0.0,1515,13,4,1,1,1,2005,4,0,1,0,2,0,0,1
28803,24036,2000.0,1151,15,1,500,0,1,2008,2,0,0,1,0,0,1,1
9694,13486,0.0,246,5,3,250,1,1,2003,2,0,1,0,3,0,1,2
48020,37484,0.0,1311,20,2,60,0,1,2012,6,1,1,0,3,0,1,2
44635,62056,0.0,0,12,4,611,1,0,2006,0,0,1,0,0,1,0,2
24080,4670,1000.0,1924,11,2,737,1,1,2004,2,0,0,0,0,0,1,0
4733,30249,200.0,1009,16,3,180,1,1,2006,0,0,6,0,0,0,0,1
24093,48107,0.0,0,17,6,667,1,1,1996,2,0,1,1,0,0,1,2
24057,18862,0.0,215,5,2,200,1,1,2000,0,0,1,0,3,1,0,2
31026,30081,0.0,303,8,3,190,1,0,1979,4,0,1,5,2,0,0,0
46384,51716,10.0,71,80,23,344,0,0,1981,2,0,2,0,0,0,1,2
18512,55774,0.0,357,90,33,1,1,0,1983,0,0,1,0,2,0,0,0
11246,5680,200.0,1591,11,4,20,1,1,1996,0,0,6,0,0,1,0,2
4096,46014,0.0,0,12,2,417,0,0,1985,0,0,4,0,0,1,0,1
53676,45902,500.0,303,5,3,400,1,1,2001,2,0,6,0,1,0,1,2
55489,45693,2400.0,1728,11,2,653,1,1,2002,2,0,0,0,0,0,1,0
11444,19765,0.0,1532,20,2,4500,0,0,2012,0,0,1,0,0,1,0,2
42690,51795,0.0,0,14,1,844,0,1,1997,4,0,1,0,0,0,0,0
15823,35767,30.0,77,80,23,124,0,0,2010,0,0,2,0,0,1,0,0
58204,46565,0.0,245,8,3,300,1,0,1984,2,0,1,5,2,0,1,0
56854,33683,500.0,1803,2,2,150,1,1,2004,0,0,4,0,1,0,0,2
51487,11111,0.0,0,12,5,726,1,0,2006,0,0,3,0,3,0,0,2
54583,22996,3000.0,1081,11,5,20,1,0,2002,0,0,6,0,0,0,0,2
46160,57782,0.0,82,60,43,2600,1,0,2010,2,0,1,1,0,0,1,2
28875,62608,0.0,0,18,3,743,1,0,1991,0,0,1,0,0,0,0,0
51490,9346,200.0,635,3,3,210,1,1,2009,0,0,6,0,0,0,0,1
21666,25468,0.0,1180,4,2,1,1,0,1972,0,0,1,0,2,0,0,0
2071,28588,0.0,0,14,2,751,1,0,2001,1,0,2,1,0,0,0,2
25444,51504,0.0,0,17,3,484,1,1,2002,3,0,1,0,3,0,2,0
16872,55325,0.0,1949,15,4,850,1,1,1978,0,0,1,0,0,1,0,2
54605,25599,50.0,-17,6,1,20,0,1,2010,1,2,2,0,0,1,0,2
5137,13430,0.0,1295,2,7,120,1,1,2002,0,0,3,0,1,1,0,0
6841,33228,0.0,0,19,2,543,1,1,1988,4,0,1,0,0,1,0,0
22460,49960,500.0,1629,11,4,100,1,0,2007,6,0,4,0,0,0,1,2
26030,14346,500.0,1822,11,4,125,1,1,2009,0,0,6,0,0,0,0,2
47696,18444,600.0,855,16,3,350,1,1,2009,0,0,6,0,0,1,0,1
5315,28348,0.0,1418,11,7,80,1,1,1984,0,0,1,0,0,0,0,2
20598,30991,0.0,201,6,1,6000,1,0,1974,2,0,1,1,1,0,1,2
14860,29545,0.0,0,19,2,322,1,1,1999,2,0,1,0,1,0,1,2
35276,56924,0.0,0,19,2,369,1,1,1999,0,0,1,0,1,1,0,0
36155,31670,250.0,1170,16,2,500,1,1,2000,0,0,6,0,0,1,0,2
33186,7119,0.0,1237,16,2,350,1,1,2003,0,0,6,0,0,0,0,2
40568,72762,300.0,305,5,1,69,1,1,2011,0,0,4,0,0,1,0,2
22007,5545,3000.0,1148,20,6,1000,1,0,1991,1,0,6,0,0,1,0,0
58278,65290,0.0,0,18,30,319,1,0,1986,2,0,1,0,0,0,1,0
35010,5641,500.0,1451,11,4,258,1,1,1978,0,0,6,0,0,1,0,1
50486,21053,0.0,265,5,3,150,1,1,2003,0,0,1,0,0,1,0,2
20570,7809,0.0,1481,10,3,80,0,1,2007,0,0,3,0,0,0,0,1
45747,29678,0.0,1725,3,7,1,1,1,1999,0,0,6,0,0,0,0,2
5240,26189,0.0,217,90,33,1,1,1,2004,0,0,3,0,2,0,0,0
50428,58636,250.0,1485,16,2,450,1,1,2007,0,0,6,0,0,1,0,2
8205,6928,0.0,1634,13,1,442,1,1,1999,3,0,1,0,2,0,2,0
50908,31997,0.0,266,5,3,1183,1,1,2010,6,0,1,0,1,0,1,2
53882,9318,0.0,0,12,7,731,1,1,1999,0,0,6,0,3,1,0,1
42896,70746,0.0,0,18,2,809,1,1,1993,0,0,1,0,0,1,0,2
40431,705,0.0,0,4,7,1,1,1,1977,0,0,1,0,1,0,0,0
5092,19879,0.0,1553,16,2,450,1,0,1989,0,0,1,0,0,0,0,2
31233,27074,0.0,1147,2,7,350,1,0,1999,0,0,3,0,1,1,0,1
24145,23389,0.0,318,5,1,120,1,1,2011,1,0,1,0,0,0,0,2
25542,54796,10000.0,1434,2,7,130,1,1,2009,1,0,0,3,0,0,0,2
54198,39834,0.0,30,60,53,1,1,1,2008,2,0,1,0,0,0,1,2
46694,57136,0.0,1718,11,7,400,1,1,2009,2,0,1,0,0,0,1,2
33425,8853,500.0,461,10,1,1,1,0,1986,0,0,6,0,0,1,0,1
27297,52872,0.0,0,17,3,376,1,1,1988,3,0,3,1,0,0,2,0
32003,50270,0.0,0,17,2,405,1,0,1984,2,0,3,0,1,0,1,2
1284,4821,250.0,1752,11,3,580,1,0,2006,0,0,4,0,0,0,0,2
44891,551,50.0,699,10,1,1,1,0,2011,1,0,2,0,0,0,0,1
39555,14446,0.0,0,1,5,823,1,0,1996,3,0,1,0,2,0,2,0
28921,36853,500.0,1098,13,1,214,1,1,2012,2,0,6,0,0,0,1,2
11896,33213,0.0,0,12,7,625,0,1,1997,0,0,1,0,3,1,0,2
16490,23284,0.0,1183,3,4,65,0,1,1972,0,0,1,0,1,0,2,2
49443,68462,0.0,0,19,4,744,1,1,1997,2,0,0,0,0,0,1,2
39739,68643,30.0,94,80,23,24,0,0,2010,0,0,2,0,0,1,0,0
19449,19915,0.0,0,14,3,300,1,1,1986,3,0,1,0,2,0,2,0
55712,43956,2000.0,1433,13,1,335,1,1,1986,2,0,4,0,0,0,1,2
52810,15055,6.0,1033,3,4,1,0,1,2008,0,0,2,0,0,0,0,0
26406,65954,0.0,0,17,3,686,1,0,2008,3,3,1,0,3,1,2,1
17825,74204,100.0,2113,11,3,410,1,0,1989,0,0,6,0,0,0,0,2
4843,26496,0.0,2064,21,3,182,1,1,1995,0,0,1,0,0,0,3,0
16019,25843,50.0,-25,6,1,50,1,0,2005,1,2,2,0,0,0,0,2
46682,5386,0.0,1638,13,4,15,1,1,1996,0,0,1,0,3,1,0,2
54566,23478,20.0,237,6,1,112,1,1,2003,1,0,1,0,0,1,0,2
28324,69672,0.0,51,60,43,150,1,0,2002,2,0,1,0,2,0,1,0
59103,62866,1000.0,695,10,5,360,1,0,2007,2,0,6,0,1,0,1,2
53003,27019,0.0,0,17,1,456,0,0,2003,2,0,3,0,0,0,1,2
24334,45872,20.0,792,3,6,1,1,1,2008,0,2,2,0,1,0,0,2
47127,16567,0.0,0,12,6,786,0,1,1998,0,0,4,0,1,1,0,1
21100,22084,0.0,0,1,3,431,1,1,2000,4,0,2,1,2,0,0,0
38337,42020,0.0,1059,16,3,550,1,1,1975,3,0,3,0,2,0,2,0
33604,7931,0.0,1191,2,7,230,1,1,2005,0,2,3,0,0,0,0,2
4564,33890,0.0,0,17,1,293,1,0,2008,2,0,1,0,0,0,1,2
29732,57170,0.0,0,1,4,842,1,1,1998,4,0,3,0,2,0,0,0
41950,65754,0.0,410,90,33,1,1,0,1972,2,0,1,0,0,0,1,2
25000,56520,0.0,0,12,2,362,1,0,1990,0,0,6,0,0,1,0,2
6516,19457,0.0,557,5,6,1,1,1,1974,0,0,1,0,0,1,0,0
10664,52683,0.0,-41,80,13,100,1,1,2011,1,0,1,1,0,0,0,0
39365,20488,0.0,0,12,1,608,1,1,2001,2,0,1,0,0,0,1,0
32266,29604,0.0,0,17,5,569,1,1,1990,2,0,3,1,0,0,1,2
11892,72041,0.0,0,12,3,755,1,1,1998,0,0,1,0,0,0,0,2
45369,55566,0.0,0,14,1,816,1,1,1987,2,0,4,0,0,0,1,2
57003,6995,10.0,1146,20,4,230,1,0,1997,3,0,2,1,2,0,2,0
10304,23357,20.0,797,3,6,50,1,1,2008,0,2,2,5,1,0,0,2
1342,55253,12000.0,1007,10,2,744,1,1,2002,0,0,0,0,0,1,0,2
11265,14233,0.0,901,2,7,350,1,1,1974,0,0,3,0,1,0,0,0
34664,29376,500.0,1689,11,4,250,1,0,2008,0,0,6,0,0,0,0,2
54554,69293,0.0,0,1,1,379,1,0,2007,4,0,2,0,0,0,0,2
21981,35536,500.0,1038,10,5,180,1,1,1985,0,0,0,0,0,1,0,2
47934,22804,0.0,0,1,6,459,1,1,2005,2,0,1,0,0,0,1,0
11420,54786,0.0,0,18,4,411,1,1,1989,0,0,1,0,0,1,0,2
51878,44090,0.0,1247,16,1,280,1,0,2001,2,0,3,0,0,0,1,0
23100,45004,0.0,0,19,7,831,0,1,1991,2,3,3,0,0,0,1,2
24385,12654,0.0,0,18,1,510,1,1,1995,0,0,0,0,0,0,0,2
3686,47269,0.0,0,12,6,593,1,0,1992,2,0,4,0,1,0,1,2
39369,4693,0.0,0,14,6,489,1,1,1991,2,0,1,0,3,0,1,0
18323,10466,0.0,252,5,3,966,1,1,2006,2,0,1,4,1,0,1,2
29047,24192,0.0,0,18,1,342,1,1,1992,0,1,1,0,0,0,0,2
38917,51811,0.0,1668,13,2,1,0,0,1970,4,0,3,5,2,0,0,0
30202,61720,0.0,0,1,5,757,1,0,1998,4,0,2,1,2,0,0,0
49505,8143,1000.0,884,10,2,1300,1,1,1984,0,0,0,0,0,1,0,2
54652,6516,1500.0,826,10,2,338,1,1,2002,2,0,0,0,3,0,1,2
6046,44334,0.0,1194,19,1,1500,1,1,1995,3,0,1,0,1,0,2,1
44802,21914,100.0,97,6,2,1,1,1,2010,4,2,2,0,1,1,0,2
24608,13762,0.0,0,1,5,507,1,0,2001,4,2,2,1,2,0,0,0
34296,34635,0.0,0,18,30,563,1,0,2007,0,0,1,0,0,0,2,2
31933,70128,0.0,617,3,3,345,1,0,2012,0,2,1,0,0,1,0,2
49884,12198,0.0,2065,11,3,355,1,0,1984,0,0,1,0,0,0,0,2
17261,69561,0.0,0,17,3,648,1,1,1986,3,0,3,2,0,0,2,2
38759,22876,20.0,831,3,6,1,1,1,2008,0,2,2,0,1,0,0,2
38722,72426,0.0,0,12,4,820,1,0,1987,0,0,1,0,1,1,0,1
37813,53747,0.0,0,14,6,366,1,1,2006,3,0,1,0,2,0,2,0
42423,66173,0.0,2142,11,4,15,1,0,2008,0,2,1,0,0,0,0,2
46555,51992,0.0,988,3,1,1,1,1,2003,0,2,6,0,1,0,0,0
32062,21445,0.0,1247,20,4,250,0,1,2011,3,0,3,5,4,0,2,0
44464,55678,500.0,543,10,3,45,0,1,2012,0,3,6,0,1,0,0,2
42612,18138,0.0,22,80,13,369,1,1,2004,3,0,1,4,0,0,2,0
19934,6304,100.0,19,7,3,30,1,0,2010,1,1,2,0,0,0,0,2
12957,58051,0.0,0,14,4,526,1,1,1991,1,0,2,0,0,1,0,0
28653,32263,0.0,275,5,3,430,1,1,2010,6,0,1,0,1,0,1,2
26027,73047,0.0,21,6,2,200,1,0,2004,2,0,1,0,2,0,1,0
56867,11606,50.0,172,6,1,20,0,1,2009,1,2,2,0,0,1,0,2
17355,51569,0.0,1655,11,1,769,1,1,2004,0,0,1,0,0,0,0,2
51884,17097,0.0,0,17,7,648,0,1,1998,0,2,1,0,0,1,0,2
28487,43357,30.0,401,4,6,300,1,0,2009,1,0,2,0,1,1,0,0
25405,30438,1000.0,892,10,5,360,1,0,1998,2,0,6,0,1,0,1,1
13336,61907,0.0,0,19,6,366,1,1,1988,3,0,1,0,1,1,0,2
51608,19482,0.0,0,17,3,533,1,1,1999,0,0,2,0,0,0,0,0
35416,52234,0.0,0,18,8,811,1,1,1996,2,0,1,0,0,0,1,0
47057,26733,0.0,1305,16,1,350,0,0,2006,2,1,3,5,4,0,1,0
36446,58713,2000.0,1051,10,5,300,1,0,1990,0,0,6,0,1,1,0,2
35563,16623,0.0,1018,16,3,150,0,1,1984,0,0,3,0,0,1,0,0
53305,19471,0.0,0,14,1,582,0,0,1987,3,0,1,0,0,0,2,0
33201,38144,0.0,1437,16,1,210,1,0,2004,2,0,3,3,0,0,1,0
50095,42260,0.0,0,1,1,405,1,1,1991,1,0,1,0,1,0,0,2
1279,1741,0.0,0,18,3,358,1,1,1986,1,0,2,0,0,0,0,2
45414,70225,0.0,1188,20,6,4500,0,0,2007,3,0,3,0,0,0,3,1
504,44358,0.0,1491,3,1,1,1,1,2008,0,2,6,0,1,0,0,0
25530,545,0.0,0,1,4,768,1,1,2006,4,0,2,0,1,0,0,2
27974,22405,200.0,1529,2,2,150,1,1,2005,0,0,6,0,1,0,0,2
20591,70315,0.0,1441,13,1,450,1,1,2008,0,0,1,0,2,1,0,0
16205,51352,0.0,0,17,2,797,1,0,2002,2,0,3,0,0,0,1,2
43336,9790,500.0,813,10,5,90,1,1,1990,0,0,6,0,1,1,0,0
10046,32445,0.0,1589,4,1,1,1,1,1989,0,0,1,0,0,0,0,2
9879,54537,200.0,1300,4,1,1,1,1,2003,0,0,6,0,0,0,0,2
38849,54237,3000.0,1931,15,4,1,1,1,1982,2,0,0,0,0,0,1,2
35183,1628,0.0,0,18,4,453,1,1,1995,3,0,1,0,0,0,2,0
50042,40434,0.0,0,17,2,606,1,0,1988,2,0,1,0,0,0,1,2
27034,68380,0.0,727,90,33,400,1,0,1978,0,0,3,0,0,0,0,0
24517,48898,500.0,450,5,1,140,1,1,2004,2,0,6,0,0,0,1,2
1725,16477,0.0,0,12,7,826,1,1,2000,0,0,6,0,3,1,0,2
770,69101,0.0,1626,13,2,1,1,0,1990,4,0,3,0,1,0,0,1
45626,41849,500.0,1662,11,5,1,1,1,1992,0,0,0,0,0,0,0,2
18975,25007,0.0,1603,21,2,312,1,1,2003,0,0,1,0,1,0,0,2
34223,5373,0.0,0,19,4,810,1,1,2001,2,0,1,0,0,0,1,0
27015,73395,0.0,1210,2,7,89,1,1,2009,0,0,3,0,0,1,0,2
16599,69788,50.0,181,6,1,50,0,1,2011,1,2,2,0,0,1,0,2
32085,72232,0.0,1754,15,3,350,0,0,1987,0,0,1,0,1,1,0,1
44333,6386,0.0,0,19,6,735,1,1,2008,3,0,1,0,1,1,0,2
2508,13535,0.0,387,4,1,1,1,1,1972,0,0,1,0,0,0,0,0
12041,631,0.0,0,18,3,808,1,1,1989,1,0,1,0,0,0,0,2
38944,18961,0.0,0,18,30,602,1,0,1998,0,0,6,0,4,0,2,0
55530,70047,2000.0,1433,11,7,160,1,1,1980,0,0,0,0,0,1,0,2
6171,68590,0.0,966,5,1,600,1,1,1996,2,0,1,0,0,0,1,0
32667,11921,10.0,1502,24,30,250,1,1,1998,0,0,2,4,1,1,0,2
41496,34922,0.0,1334,2,3,1,0,0,2010,3,0,1,0,0,0,2,0
5928,8567,0.0,0,12,6,661,1,0,2007,3,0,4,0,0,0,2,0
33085,52873,200.0,265,5,3,500,1,1,2000,2,0,6,0,1,0,1,0
43177,16780,2500.0,1549,11,4,65,1,1,2010,0,0,0,0,0,0,0,2
45906,7598,0.0,351,9,4,1,1,1,1982,1,0,1,0,3,0,0,0
43646,38498,0.0,0,14,1,594,1,0,1990,2,0,4,0,0,0,1,2
2977,35729,0.0,0,17,3,480,1,1,1990,3,0,1,0,2,0,2,0
40350,47950,0.0,0,12,6,661,1,0,1987,2,0,4,0,0,0,1,2
13410,23842,0.0,1205,20,6,356,1,0,1985,1,0,3,0,0,1,0,0
20181,22423,500.0,1402,11,4,65,1,1,1978,0,0,6,0,0,1,0,2
20671,50128,0.0,0,19,5,552,1,1,1995,2,0,1,0,2,0,1,2
12653,10521,0.0,1310,15,1,100,1,1,1983,3,0,1,0,0,0,1,0
46366,33032,0.0,0,4,7,1,1,0,2009,3,0,1,0,1,1,2,2
14947,41882,0.0,-5,60,53,1,1,1,1974,4,0,3,0,2,0,0,0
2528,34843,500.0,1152,16,2,1400,1,0,1996,2,0,4,0,0,0,1,2
55621,30518,600.0,1572,20,1,750,1,1,2009,2,1,6,0,1,0,1,2
38185,954,50.0,28,99,1,300,1,1,2006,2,0,2,0,0,0,1,0
23234,15763,0.0,0,1,4,602,1,1,1990,4,0,2,0,1,0,0,1
54059,29373,500.0,1410,20,2,400,1,0,1998,2,0,4,0,0,0,1,0
2647,15248,0.0,30,80,23,235,0,0,2012,2,0,1,1,1,0,1,0
50649,27867,0.0,0,12,6,612,1,0,1999,2,0,4,0,0,0,1,2
3846,26793,20.0,980,2,2,200,1,1,1970,0,0,2,0,1,0,0,2
35339,30986,500.0,1851,11,4,450,1,1,2009,0,0,6,0,0,0,0,2
11238,7768,0.0,0,1,3,290,1,1,1997,1,0,2,1,0,0,0,2
39077,2712,0.0,297,80,53,500,1,1,1975,0,0,1,0,4,0,0,0
49833,70838,500.0,1959,11,4,125,1,1,2009,0,0,6,0,0,0,0,2
8753,54341,0.0,0,12,4,801,1,0,2004,0,0,1,3,0,1,0,1
49172,15726,50.0,207,9,4,1,1,1,2006,1,0,2,0,0,0,0,2
58640,64237,0.0,0,17,3,550,0,1,1998,2,3,1,0,1,0,1,2
55952,24202,0.0,0,19,8,733,0,1,1990,2,2,2,1,0,0,1,2
43318,37270,500.0,1963,11,4,80,1,1,2008,0,0,6,0,0,1,0,2
27098,55577,4000.0,512,3,3,320,1,1,1967,0,0,0,0,0,1,0,0
55416,46333,0.0,373,5,3,300,1,1,2003,2,0,1,0,3,0,1,0
44245,36113,200.0,221,5,3,600,1,1,2010,2,0,6,0,1,0,1,2
13558,43677,0.0,32,6,2,200,1,0,2007,2,0,1,0,2,0,1,0
44427,29646,0.0,1996,11,4,30,1,1,2002,0,0,1,0,0,0,0,2
52060,12838,0.0,469,5,6,1,1,1,1980,2,0,1,0,0,0,1,2
8299,16625,0.0,1251,3,4,1,0,1,1975,0,0,3,0,1,0,2,0
28513,2089,0.0,1464,20,2,150,0,1,2011,0,0,3,0,3,1,0,2
46829,20859,0.0,979,10,5,250,1,0,1993,2,0,4,0,1,0,1,2
26508,19660,0.0,0,17,3,757,1,1,1998,2,0,1,0,1,0,1,2
1706,52615,0.0,1647,21,1,215,1,1,1998,2,0,1,0,0,0,1,2
47464,50369,450.0,1280,3,5,150,1,1,1995,0,0,3,0,0,0,0,0
55632,12947,0.0,913,3,4,45,0,1,1975,0,0,3,0,1,0,0,2
36127,33354,0.0,1053,3,4,1,0,1,1978,0,0,1,0,1,0,0,0
22553,10221,0.0,2012,11,5,49,1,0,2010,0,0,4,0,0,0,0,2
33645,55563,50.0,125,99,1,250,1,1,2006,1,0,2,0,0,0,0,0
30258,60580,0.0,0,18,1,536,1,1,1998,0,0,1,0,3,1,0,2
57533,55196,0.0,0,14,3,728,1,1,1992,2,0,1,0,0,0,1,2
28687,12911,500.0,462,5,1,135,1,1,1995,3,0,6,0,1,0,2,0
6688,16401,0.0,259,5,3,1000,1,1,2010,2,0,1,0,0,0,1,2
4273,10232,0.0,0,12,7,389,1,1,1984,0,0,6,0,1,1,0,0
33275,1416,200.0,662,80,23,3560,0,0,1983,1,0,2,0,1,1,0,2
20335,50964,0.0,0,18,8,674,1,1,1993,3,0,0,5,0,0,2,0
18662,2216,0.0,0,17,1,687,1,0,1990,2,0,4,1,0,0,1,1
54972,66874,50.0,-31,6,1,250,1,0,2008,1,3,2,0,0,0,0,2
56306,8644,0.0,1488,2,7,146,1,1,2010,0,0,3,0,0,0,0,2
40718,68491,100.0,143,5,2,800,1,1,1985,2,0,6,1,1,0,1,2
10841,32601,10.0,1518,24,30,2000,1,1,2002,0,0,2,0,1,1,0,2
17044,72698,6.0,1569,3,4,25,1,1,2008,0,0,2,0,0,0,0,2
20667,10707,50.0,1496,21,2,1,1,1,2006,1,0,2,1,1,0,0,2
13576,50959,200.0,17,6,1,130,1,1,1987,1,0,6,0,0,1,0,0
48530,71172,0.0,0,19,4,362,1,1,1991,4,0,2,0,0,0,0,2
27899,18492,0.0,0,19,2,425,1,1,1989,3,3,1,0,0,1,2,0
46372,38623,0.0,1367,2,7,240,1,1,1978,0,0,3,0,0,0,0,2
39855,71962,10.0,1606,3,5,35,1,1,1999,0,0,2,0,0,0,0,2
46085,51675,0.0,1670,10,3,1,0,1,2004,0,0,3,0,2,0,0,0
58044,66384,0.0,1374,2,7,156,1,1,1978,0,0,3,0,1,0,0,2
4661,10695,0.0,0,17,6,425,1,1,1987,2,0,1,0,0,0,1,2
11038,55646,0.0,1192,20,6,350,0,0,1975,3,0,3,0,0,0,2,0
1745,63627,200.0,2545,11,3,591,1,0,2008,0,0,6,0,0,0,0,2
1106,18730,0.0,0,12,3,655,1,1,2001,0,0,1,0,2,0,0,0
34438,51028,0.0,0,19,2,548,1,1,1988,1,0,1,0,1,0,0,0
55026,67585,0.0,0,19,7,585,0,1,1997,2,0,1,0,0,0,1,2
41274,34541,100.0,2118,11,3,757,1,0,2002,0,0,6,0,0,0,0,2
13901,24015,5.0,1162,3,5,30,1,1,1999,0,0,2,0,0,0,0,0
32156,71948,0.0,1832,15,3,1250,0,0,2004,2,0,1,0,0,0,1,2
26091,4788,0.0,532,3,3,230,1,1,1967,0,0,1,0,0,1,0,0
16550,16440,0.0,1334,17,1,500,1,0,2011,2,0,1,0,0,0,1,2
11521,39683,400.0,1158,15,1,350,1,1,1988,2,0,0,0,1,0,1,0
2850,71899,100.0,454,90,33,300,1,1,2007,4,0,2,1,3,0,0,1
8014,33807,1000.0,1939,11,3,839,1,0,2003,0,0,0,0,0,0,0,2
13060,19500,0.0,0,12,3,814,1,1,2006,0,0,1,0,2,0,0,0
5264,43028,0.0,0,17,8,711,0,0,2008,2,3,3,0,3,1,1,0
48780,15525,0.0,0,14,1,416,1,0,2005,2,0,1,2,3,0,1,2
53483,23623,7000.0,1127,3,1,1,1,1,2009,0,2,6,0,0,0,0,0
32740,173,50.0,17,6,2,1,1,1,2005,4,2,2,0,0,1,0,2
25277,19827,500.0,225,5,3,600,1,1,1980,2,0,6,0,1,0,1,2
26215,38426,1000.0,1446,11,1,1,1,1,1983,0,0,6,0,0,0,0,2
12986,60432,200.0,439,5,1,300,1,1,1976,2,0,6,0,1,0,1,2
14670,67992,0.0,2165,11,3,652,1,0,2009,0,0,1,0,1,0,0,2
4898,54211,0.0,0,19,5,357,1,1,1998,2,0,1,0,0,0,1,0
36847,18184,1000.0,0,5,1,1025,1,1,1995,2,0,6,0,1,0,1,2
28736,62688,0.0,0,12,4,522,1,0,1997,0,0,1,0,1,0,0,2
22246,70365,500.0,898,5,4,500,1,1,1980,0,0,6,0,0,1,0,2
29238,18237,0.0,336,5,6,200,1,1,2010,3,0,1,0,0,0,2,2
921,49160,0.0,0,12,4,687,1,0,1998,0,0,3,0,0,0,0,0
47591,43416,20.0,975,2,2,150,1,1,1980,0,0,2,0,1,0,0,2
17399,34316,1000.0,803,3,3,80,1,1,2000,0,0,6,0,1,0,0,2
32599,66652,0.0,0,12,6,339,1,0,1985,2,0,4,0,1,0,1,2
57009,69286,0.0,1691,15,2,56,1,1,1981,0,0,1,0,1,1,0,2
10619,15720,0.0,0,17,6,483,1,1,1995,1,3,2,0,0,0,0,1
